sa1,pop
2125417,421
2125418,7
2125419,594
2125420,512
2125421,498
2125422,549
2125423,317
2125424,424
2125425,444
2125426,0
2125427,1278
2125428,370
2125429,499
2125430,542
2125431,567
2125432,274
2125433,278
2125434,373
2125501,414
2125502,385
2125503,446
2125505,424
2125506,537
2125507,552
2125508,324
2125509,293
2125510,394
2125511,194
2125512,637
2125513,394
2125514,357
2125515,304
2125516,260
2125517,383
2125518,271
2125601,236
2125602,348
2125603,369
2125604,313
2125605,578
2125606,376
2125607,0
2125608,579
2125609,449
2125610,323
2125611,355
2125612,439
2125613,386
2125614,307
2125615,203
2125616,545
2125617,240
2125618,361
2125619,551
2125620,414
2125621,536
2125622,478
2125623,292
2125624,521
2125625,400
2125626,487
2125627,509
2125628,219
2125629,575
2125630,519
2125631,305
2125632,482
2125633,493
2125634,267
2125635,678
2125636,276
2125637,292
2125638,302
2125639,215
2125701,0
2125702,457
2125703,689
2125704,587
2125705,441
2125706,438
2125707,406
2125708,523
2125709,373
2125710,471
2125711,453
2125712,481
2125713,237
2125714,509
2125715,356
2125716,404
2125717,383
2125718,454
2125719,347
2125801,0
2125802,9
2125803,429
2125804,324
2125805,551
2125806,444
2125807,575
2125808,0
2125809,435
2125810,404
2125811,287
2125812,418
2125813,552
2125814,419
2125815,403
2125816,491
2125817,431
2125818,251
2125819,468
2125820,252
2125821,360
2125822,490
2125823,449
2125824,592
2125825,297
2125826,495
2125827,321
2125828,434
2125901,485
2125902,263
2125903,339
2125904,303
2125905,340
2125906,451
2125907,466
2125908,445
2125909,566
2125910,321
2125911,395
2125912,488
2125913,506
2125914,351
2125915,422
2125916,0
2125917,195
2125918,336
2125919,345
2125920,386
2125921,279
2125922,434
2125923,445
2125924,332
2125925,339
2125926,316
2125927,493
2125928,225
2125929,555
2125930,425
2125931,403
2125932,278
2125933,371
2125934,218
2125935,382
2125936,519
2125937,298
2125938,214
2126001,8
2126002,279
2126003,0
2126004,361
2126005,448
2126006,34
2126007,576
2126008,382
2126009,353
2126010,382
2126011,386
2126012,295
2126013,521
2126014,526
2126015,501
2126016,491
2126017,318
2126018,396
2126019,468
2126020,255
2126021,481
2126022,506
2126023,495
2126024,213
2126025,293
2126026,449
2126027,374
2126028,367
2126029,433
2126030,321
2126031,348
2126032,318
2126033,513
2126034,410
2126035,419
2126036,343
2126037,242
2126038,457
2126039,646
2126040,322
2126041,663
2126042,428
2126043,326
2126044,396
2126045,364
2126046,358
2126047,357
2144601,470
2144602,386
2144603,326
2144604,457
2144605,485
2144606,499
2144607,769
2144608,647
2144609,368
2144610,366
2144611,418
2144612,367
2144613,398
2144614,345
2144615,392
2144616,348
2144617,583
2144618,481
2144619,303
2144620,488
2144621,456
2144622,520
2144623,457
2144624,561
2144625,556
2144626,256
2144627,314
2144628,258
2144629,304
2144630,777
2144631,320
2144632,464
2144633,413
2144634,423
2144635,388
2144636,521
2144637,290
2144638,378
2144639,252
2144640,4
2144641,524
2144642,502
2144643,282
2144644,369
2144645,621
2144646,520
2144647,319
2144648,243
2144649,402
2144650,455
2144651,3
2144652,328
2144653,517
2144654,221
2144701,468
2144702,682
2144703,579
2144704,634
2144705,637
2144706,602
2144707,492
2144708,532
2144709,471
2144710,517
2144711,354
2144712,585
2144713,243
2144714,253
2144715,525
2144716,415
2144717,468
2144718,581
2144719,678
2144720,495
2144721,408
2144722,320
2144723,291
2144724,411
2144725,288
2144726,264
2144727,378
2144728,612
2144729,362
2144730,356
2144801,390
2144802,509
2144803,279
2144804,350
2144805,397
2144806,429
2144807,420
2144808,291
2144809,597
2144810,488
2144811,468
2144812,507
2144813,603
2144814,388
2144815,477
2144816,376
2144817,441
2144818,398
2144819,274
2144820,340
2144821,413
2144822,295
2144823,386
2144824,663
2144825,392
2144826,582
2144827,438
2144828,440
2144829,558
2144830,507
2144831,0
2144832,545
2144833,416
2144834,292
2144835,278
2144901,458
2144902,537
2144903,653
2144904,439
2144905,666
2144906,587
2144907,504
2144908,422
2126101,498
2126102,553
2126103,720
2126104,506
2126105,396
2126106,403
2126107,255
2126108,630
2126109,596
2126110,268
2126111,429
2126112,447
2126113,264
2126114,365
2126115,274
2126116,532
2126117,403
2126118,422
2126119,371
2126120,269
2126121,459
2126122,211
2126123,189
2126124,295
2126125,582
2126126,386
2126127,512
2126128,371
2126129,499
2126130,460
2126131,460
2126132,364
2126133,625
2126134,352
2126135,329
2126136,213
2126137,255
2126138,340
2126139,421
2126201,258
2126202,212
2126203,309
2126204,471
2126205,426
2126206,246
2126207,250
2126208,350
2126209,269
2126210,540
2126211,403
2126212,189
2126213,338
2126214,358
2126215,297
2126216,332
2126217,297
2126218,208
2126219,183
2126220,333
2126221,429
2126222,282
2126223,202
2126224,400
2126225,288
2126226,251
2126227,422
2126228,347
2126229,303
2126230,245
2126231,252
2126232,359
2126301,548
2126302,526
2126303,387
2126304,285
2126305,313
2126306,423
2126307,389
2126308,295
2126309,438
2126310,261
2126311,523
2126312,385
2126313,272
2126314,326
2126315,345
2126316,291
2126317,546
2126318,536
2126319,689
2126320,397
2126321,234
2126322,360
2126323,540
2126324,388
2126325,559
2126326,576
2126327,0
2126328,0
2126329,410
2126330,526
2126501,483
2126502,429
2126503,323
2126504,381
2126505,451
2126506,401
2126507,390
2126508,471
2126509,469
2126510,406
2126511,472
2126512,596
2126513,643
2126514,523
2126515,561
2126516,301
2126517,390
2126518,329
2126519,492
2126520,548
2126521,238
2126522,199
2126523,569
2126524,460
2126525,450
2126526,300
2126527,354
2126528,355
2126529,525
2126530,357
2126531,508
2126532,444
2126533,401
2126534,326
2126535,422
2126536,258
2126537,315
2126538,225
2126539,425
2126540,218
2126541,421
2126542,251
2126543,347
2126544,544
2126601,260
2126602,351
2126603,5
2126604,5
2126605,0
2126606,596
2126607,589
2126608,455
2126609,306
2126610,0
2126611,353
2126612,207
2126613,226
2126614,485
2126615,375
2126616,73
2126617,519
2126618,472
2126619,426
2126620,267
2126621,359
2126622,449
2126623,488
2126624,303
2126625,479
2126626,419
2126627,381
2126628,113
2126629,9
2126630,327
2126631,401
2126632,612
2126633,287
2126634,229
2126635,538
2126636,346
2126637,343
2126638,591
2126639,337
2126640,428
2126641,527
2126642,356
2126643,606
2126644,624
2126645,358
2126646,545
2126647,309
2126648,406
2126701,406
2126702,508
2126703,518
2126704,442
2126705,574
2126706,502
2126707,594
2126708,297
2126709,587
2126710,380
2126711,589
2126712,492
2126713,434
2126714,456
2126715,316
2126716,356
2126717,229
2126718,555
2126719,499
2126720,479
2126721,540
2126722,360
2126723,211
2126724,545
2126725,406
2126726,496
2126727,632
2126728,258
2126729,334
2126730,328
2126731,342
2126732,593
2126733,544
2126734,361
2126735,476
2126736,479
2126737,554
2126738,247
2126739,484
2126740,335
2126741,260
2126742,386
2126743,608
2126744,376
2126745,316
2126746,257
2126747,333
2126801,337
2126802,422
2126803,351
2126804,397
2126805,501
2126806,487
2126807,414
2126808,746
2126809,432
2126810,360
2126811,451
2126812,385
2126813,338
2126814,279
2126815,456
2126816,583
2126817,561
2126818,468
2126819,304
2126820,357
2126821,456
2126822,211
2126823,220
2145001,588
2145002,316
2145003,547
2145004,238
2145005,402
2145006,421
2145007,555
2145008,302
2145009,383
2145010,481
2145011,432
2145012,537
2145013,339
2145014,276
2145015,544
2145016,480
2145017,509
2145018,291
2145019,251
2145020,0
2145021,329
2145022,399
2145023,245
2145024,301
2145025,538
2145026,466
2145027,500
2145028,312
2145029,440
2145030,446
2145031,409
2145032,414
2145033,570
2145034,385
2145035,304
2145036,452
2145037,390
2145038,388
2145101,1809
2145102,481
2145103,428
2145104,679
2145105,683
2145106,465
2145107,487
2145108,419
2145109,409
2145110,309
2145111,289
2145112,353
2145113,811
2145114,483
2145115,417
2145116,507
2145117,444
2145118,463
2145119,367
2145120,454
2145121,501
2145122,230
2145123,547
2145124,369
2145125,521
2145126,427
2145201,637
2145202,433
2145203,341
2145204,309
2145205,223
2145206,315
2145207,4
2145208,351
2145209,665
2145210,534
2145211,311
2145212,317
2145213,268
2126901,393
2126902,563
2126903,413
2126904,366
2126905,445
2126906,574
2126907,545
2126908,551
2126909,347
2126910,399
2126911,676
2126912,443
2126913,221
2126914,411
2126915,403
2126916,501
2126917,623
2126918,379
2126919,441
2126920,578
2126921,790
2126922,566
2127001,580
2127002,564
2127003,313
2127004,600
2127005,458
2127006,476
2127007,476
2127008,374
2127009,485
2127010,618
2127011,620
2127012,657
2127013,394
2127014,538
2127015,358
2127016,465
2127017,493
2127018,352
2127019,478
2127020,385
2127021,314
2127022,285
2127023,498
2127024,556
2127025,553
2127026,433
2127027,378
2127028,316
2127029,389
2127030,242
2127031,221
2127032,449
2127033,283
2127034,411
2127035,263
2127036,4
2127037,336
2127038,273
2127039,259
2127040,0
2127101,0
2127102,505
2127103,625
2127104,279
2127105,700
2127106,486
2127107,384
2127108,392
2127109,578
2127110,387
2127111,432
2127112,337
2127113,530
2127114,213
2127115,327
2127116,623
2127117,515
2127118,386
2127119,470
2127120,264
2127121,524
2127122,430
2127123,715
2127124,413
2127125,235
2127126,585
2127127,294
2127128,260
2127129,0
2127201,348
2127202,343
2127203,346
2127204,631
2127205,677
2127206,427
2127207,365
2127208,316
2127209,407
2127210,397
2127211,489
2127212,413
2127213,521
2127214,503
2127215,593
2127216,436
2127217,453
2127218,439
2127219,494
2127220,309
2127221,441
2127222,336
2127223,353
2127224,309
2127225,120
2127301,325
2127302,338
2127303,334
2127304,362
2127305,445
2127306,395
2127307,486
2127308,340
2127309,348
2127310,354
2127311,293
2127312,372
2127313,450
2127314,433
2127315,350
2127316,399
2127317,367
2127318,259
2127319,381
2127320,435
2127321,482
2127322,432
2127323,602
2127324,456
2127325,403
2127326,326
2127327,243
2127328,438
2127329,476
2127330,354
2127401,274
2127402,368
2127403,278
2127404,364
2127405,472
2127406,529
2127407,293
2127408,322
2127409,294
2127410,252
2127411,295
2127412,570
2127413,240
2127414,361
2127415,192
2127416,460
2127417,191
2127418,352
2127419,224
2127420,352
2127421,323
2127422,382
2127423,287
2127424,207
2127425,313
2127426,168
2127427,226
2127428,294
2127429,347
2127430,566
2127431,224
2127501,452
2127502,532
2127503,454
2127504,392
2127505,600
2127506,475
2127507,380
2127508,218
2127509,0
2127510,528
2127511,441
2127512,346
2127513,514
2127514,392
2127515,598
2127516,383
2127517,462
2127518,495
2127519,387
2127520,327
2127521,331
2127522,301
2127523,280
2127524,244
2127525,324
2127601,230
2127602,346
2127603,598
2127604,412
2127605,329
2127606,460
2127607,442
2127608,351
2127609,440
2127610,817
2127611,335
2127612,323
2127613,534
2127614,528
2127615,9
2127616,489
2127617,292
2127618,442
2127619,346
2127620,580
2127621,226
2127622,362
2127623,245
2127624,316
2127625,467
2127626,498
2127627,612
2127628,339
2127629,226
2127630,177
2127631,355
2127632,485
2127633,323
2127634,395
2127635,399
2127701,368
2127702,584
2127703,566
2127704,562
2127705,545
2127706,402
2127707,313
2127708,676
2127709,346
2127710,371
2127711,262
2127712,482
2127713,635
2127714,533
2127715,3
2127716,674
2127717,352
2127718,507
2127719,609
2127720,390
2127801,215
2127802,3
2127803,318
2127804,315
2127805,281
2127806,449
2127807,468
2127808,249
2127809,630
2127810,305
2127811,206
2127812,250
2127813,333
2127814,321
2127815,542
2127816,399
2127817,313
2127818,539
2127819,406
2127820,526
2127821,11
2127822,619
2127823,470
2127824,369
2127825,570
2127826,435
2127827,449
2127828,389
2127829,667
2127830,681
2127831,581
2127832,397
2127833,436
2127834,561
2127835,504
2127836,408
2127837,447
2127838,7
2127839,411
2127840,307
2127841,381
2127842,320
2127843,304
2127844,273
2127845,323
2127846,747
2127847,595
2127901,509
2127902,216
2127903,375
2127904,571
2127905,629
2127906,351
2127907,385
2127908,302
2127909,520
2127910,408
2127911,346
2127912,260
2127913,506
2127914,244
2128001,431
2128002,435
2128003,335
2128004,356
2128005,325
2128006,329
2128007,529
2128008,545
2128009,408
2128010,332
2128011,282
2128012,603
2128013,416
2128014,369
2128015,289
2128016,358
2128017,224
2128018,248
2128101,752
2128102,411
2128103,217
2128104,422
2128105,422
2128106,582
2128107,345
2128108,402
2128109,611
2128110,647
2128111,452
2128112,430
2128113,793
2128114,390
2128115,542
2128116,488
2128117,591
2128118,568
2128119,473
2128120,527
2128121,520
2128122,303
2128123,573
2128124,572
2128125,404
2128126,447
2128127,553
2128128,535
2128129,449
2128130,520
2128131,546
2128132,563
2128133,488
2128134,453
2128135,237
2128136,367
2128137,284
2128138,481
2128139,258
2128140,328
2128141,506
2128142,496
2128143,261
2128144,449
2128145,629
2128146,430
2128147,335
2128201,471
2128202,289
2128203,368
2128204,304
2128205,355
2128206,207
2128207,205
2128208,265
2128209,389
2128210,264
2128211,347
2128212,394
2128213,347
2128214,367
2128215,460
2128216,325
2128217,16
2128218,420
2128219,383
2128220,611
2128221,182
2128222,498
2128223,512
2128224,342
2128225,223
2128226,248
2128227,0
2128228,333
2128229,0
2128230,21
2128231,0
2128232,552
2128301,352
2128302,452
2128303,253
2128304,406
2128305,397
2128306,640
2128307,284
2128308,320
2128309,537
2128310,367
2128311,509
2128312,351
2128313,416
2128314,337
2128315,316
2128316,334
2128317,489
2128318,276
2128319,433
2128320,400
2128321,355
2128322,266
2128323,269
2128324,371
2128325,365
2128326,205
2128401,271
2128402,385
2128403,421
2128404,376
2128405,372
2128406,236
2128407,198
2128408,357
2128409,254
2128410,420
2128411,374
2128412,327
2128413,463
2128414,224
2128415,362
2128416,378
2128417,443
2128418,227
2128419,407
2128420,700
2128421,356
2128422,365
2128423,522
2128424,389
2128425,219
2128426,338
2128427,214
2128501,167
2128502,192
2128503,294
2128504,330
2128505,291
2128506,307
2128507,340
2128508,271
